ID,text,target,stance,stance:confidence,against_reason,favor_reason,none_reason,sarcasm,sarcasm:confidence,sentiment,sentiment:confidence,datetime,Date
3088,"أيدت حيات وبشدة نظام الكوتا لأنه بمنزلة التعويض عن التمييز ضد المرأة، كما أنه يساعد على تمكين المرأة بشكل أفضل وتأهيل الكوادر النسائية للعمل في المجالس المنتخبة،",Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.5614,2020-12-15 06:32:27+00:00,15/12/2020
3089,رئيس مجلس الأمة مرزوق الغانم يكرم المشاركين في مؤتمر تمكين المرأة والأسرة  ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.7313,2021-03-08 19:17:06+00:00,08/03/2021
3090,جمعيات نفع عام لحماية تمكين المرأة اقتصادياً ,Women empowerment,Favor,1,,F_Explicit,,No,1,Neutral,0.7797,2021-04-19 22:57:02+00:00,19/04/2021
3091,تمكين المرأة مرعبهم 👻,Women empowerment,Favor,0.7554,,F_Explicit,,Yes,0.7275,Positive,0.5135,2022-02-20 08:30:32+00:00,20/02/2022
3092,الغانم: تمكين المرأة ليس ترفا.. بل ضرورة قصوى ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.5308,2021-03-07 14:01:10+00:00,07/03/2021
3093,MENTION خافوا الله انتوا واخباركم اللي تلعب بنفسيتهم... كورونا لاوجود  لها بح... تطعيم مستحيل نطعم لا احنا ولا عيالنا  🙄,Covid Vaccine,Against,1,A_Explicit,,,No,1,Neutral,0.6464,2021-11-06 02:06:35+00:00,06/11/2021
3094,MENTION MENTION MENTION كلام منطقي وجميل نسبة الشفاء من غير لقاح ومن غير تطعيم عاليه جداً ٩٥ تقريبا ليش الاجبار على اللقاح وللمعلومة وفيات الكويت حسب احصائية منظمة الصحة العالمية قبل كورونا بسنة من الانفلونزا الموسمية تقريبا ١٠٤٨ والحين الوفيات خلوها كلها كورونا من اكثر من سنة تقريبا ٢٠٠٠,Covid Vaccine,Against,1,A_Explicit,,,No,1,Neutral,1,2021-07-10 01:36:56+00:00,10/07/2021
3095,سبب تقدم المرأة في الحياء العملية هي مسكنات الألم التي تستخدمها وقت الدورة  كذلك حفاضات الدورة كان لها دور في إنطلاقها في ميدان العمل  الأم تصلح في التربية أكثر من الرجل لكن في الأمور المهنية قدراتها محدودة لضعف الجسد  تمكين المرأة على حساب الرجل ظلم.  #نطالب_بتجريم_الفكر_النسوي,Women empowerment,Against,0.748,A_Explicit,,,No,0.6125,Negative,1,2021-03-28 05:47:35+00:00,28/03/2021
3096,أراذل المجتمع لا يناقشون تنوع الإستثمار ولا مستوى التعليم ولا مستوى الرعاية الصحية  فقط الإختلاط والرذيلة  همهم ليس تمكين المرأة بل سهولة الوصول لها!!   #شكرا_جمعيه_مشرف,Women empowerment,Against,0.7493,A_Implicit,,,No,1,Negative,1,2022-02-21 20:55:02+00:00,21/02/2022
3097,المعذره!!!  تمكين المرأة لا يكمن في قمعها ووضعها في القالب الفكري الذي يرى بأنها مجرد جسد!! (النظره الشيئية)  انتبه لبرمجاتك فلعلها تحرّف المفاهيم حتى تحافظ على استمرار الدائره وتكرار النمط  هذا لا يسمى تمكين بل يسمى كبت واضطهاد!,Women empowerment,Favor,1,,F_Explicit,,No,0.9014,Negative,0.6939,2021-04-11 14:49:11+00:00,11/04/2021
3098,وفخورة لأني من ضمن مؤسسين برامج جامعة تمكين المرأة اليوم 💜 ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2021-01-21 17:20:59+00:00,21/01/2021
3099, التطعيم مضرته اقرب الى وكله تفويد للدول العظمى مع الشك في نجاحه! ثانياً كورونا تدور حولها شكوك انها مصنعه يبولوجياً كيف نطعم من مرض بيلوجي!  يعني نطعم اجسامنا بشنو! تطعيم بنفس الماده يعني ولاكيف . اما الدكاتره فهم مناديب اعلان للطعم وغصب عليهم,Covid Vaccine,Against,1,A_Explicit,,,No,1,Neutral,0.6566,2021-03-17 07:29:54+00:00,17/03/2021
3100,توافد كبير ..على تطعيم الجرعه التنشيطيه الثالثه  جزاكم الله خير وزارة الصحه في الحفاظ على المجتمع,Covid Vaccine,Favor,1,,F_Explicit,,No,1,Positive,1,2021-09-27 09:04:46+00:00,27/09/2021
3101,يأتي احتفالنا في #المملكة_العربية_السعودية بهذا اليوم العالمي في الأعوام الأخيرة حافلاً بالإنجازات التي قللت إلى حد كبير بين الفروق بين الجنسين واستطاعت أن تحقق شوطاً كبيراً من التغيير المنشود في #تمكين_المرأة.,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2021-03-07 10:19:48+00:00,07/03/2021
3102,"واقعنا كنساء سعوديات حقق مراتب عالية في الكثير من المجالات، بل وحصلنا على الكثير من الحقوق مقارنة بنساء في دول أخرى سبقننا في حملات المناداة بالحقوق، وهذا لم يكن ليحدث لولا أن أصبحت رعاية و#تمكين_المرأة السعودية توجه دولة .. ",Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.8742,2021-03-07 10:19:51+00:00,07/03/2021
3103,وزارة الثقافة السعودية تحقق التوازن في المراكز القيادية بين الجنسين 🇸🇦👍🏻  #تمكين_المرأة  #السعودية  #المجتمع_الوظيفي ,Women empowerment,Favor,1,,F_Explicit,,No,1,Neutral,0.6384,2021-03-09 09:02:33+00:00,09/03/2021
3105,مع كل احترامي وتقديري لشخصك الخلوق اسمح لي يا بروفيسور ارد على ما قلته في إذاعة الكويت اليوم الساعة 8.10 ك عضو في لجنة تطعيم كورونا وقلت ان اللقاحات ليس لها اي مضاعفات وكل مايقال اشاعات كما فهمت اقول لو اقسمت أمامي على القرآن ان اللقاحات ليس لها اي مضاعفات فساسجل للتطعيم,Covid Vaccine,Against,0.7549,A_Implicit,,,No,0.7232,Negative,0.3741,2021-03-06 17:41:46+00:00,06/03/2021
3106,  الصندوق العقاري تمكين المراه   هيئة حقوق الانسان بالسعوديه تمكين المراه   سوق هيئة المال تمكين المراه   الوزارات المؤسسات والشركات خاص وعام   مكنو المراه   هل يعقل ان المراه كانت مستضعفه مهمشه معدومه بالسعوديه الفتره السابقه   اللهم,Women empowerment,Favor,1,,F_Explicit,,No,1,Neutral,0.6193,2020-12-06 17:23:38+00:00,06/12/2020
3109,#نقد لمصطلح #تمكين_المرأة ,Women empowerment,Against,0.6179,A_Explicit,,,No,1,Neutral,0.7015,2021-03-08 17:45:02+00:00,08/03/2021
3110,"المرأة السعودية..  قوة، قيادة، تمكين.  #اليوم_العالمي_للمرأة ",Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2021-03-08 15:56:54+00:00,08/03/2021
3111,"أخبارنا في الصحف 🗞  ضمن أولى جلسات مبادرة هن د. عائشة المناعي:تمكين المراة يساهم في تنمية المجتمع، الراية 17مارس 2021   #اخبارنا_في_الصحف  #الملتقى_القطري_للمؤلفين ",Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.7225,2021-03-17 05:05:33+00:00,17/03/2021
3112,"منتدى الدوحة يعقد ندوة افتراضية بالتعاون مع مركز ويلسون في الولايات المتحدة الأمريكية، ناقشت تمكين حقوق المرأة الأفغانية في ظل مفاوضات السلام الأفغانية الجارية. #قنا  ",Women empowerment,Favor,1,,F_Explicit,,No,1,Neutral,1,2020-12-16 08:59:01+00:00,16/12/2020
3113,"إدارة حقوق الإنسان بوزارة الخارجية تنظم، بالتعاون مع سفارة المملكة المتحدة لدى قطر، ضمن الاحتفال باليوم العالمي للمرأة ندوة حول ""تمكين المرأة في المجال السياسي والدبلوماسي""، بهدف زيادة الوعي بالأدوار الهامة التي يمكن أن تقوم بها المرأة في المجالين السياسي والدبلوماسي. #قنا",Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.6735,2021-03-08 19:23:32+00:00,08/03/2021
3114,د. بثينة الأنصاري خبيرة التخطيط الاستراتيجي تتحدث عن تمكين المرأة   #في_الضحى #تلفزيون_قطر ,Women empowerment,Favor,0.7213,,F_Explicit,,No,1,Neutral,0.6424,2021-03-16 10:54:13+00:00,16/03/2021
3115,الوطن/ 21.5 % التوطين في القطاع الخاص والشرقية الأعلى مكة/ 5 ملايين معتمر ومصل منذ عودة العمرة صحيفة سبق/ أكثر من 10 آلاف شخص تلقوا لقاح #كورونا حتى الآن.. وقوائم التسجيل نصف مليون.  البلاد/مبادرات قوية لدعم دور المرأة السعودية تمكين سيدات الصناعة ,Women empowerment,Favor,0.7345,,F_Explicit,,No,1,Neutral,1,2020-12-24 05:18:56+00:00,24/12/2020
3117,"جاءت #رؤية_2030  في انسجام تام مع خصائص المجتمع السعودي وثقافته الأصيلة ؛ لنجد تمكين المرأة من ممارسة دورها القيادي في تنمية المجتمع، يتصاعد في مختلف الميادين.🤝💜  #قطوف  #جمعة  #المرأة_في_2030 ",Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2021-01-22 19:24:03+00:00,22/01/2021
3118,"اليوم ، تمكين المرأة وتوظيف قدراتها واجبًا وطنيًا، يدعم تجربة الدولة التنموية والنهضوية.💜  #قطوف #تمكين_المرأة ",Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.818,2021-01-23 18:00:01+00:00,23/01/2021
3121,المرأة هي الأم والقائدة القادرة على تربية شباب وشابات المجتمع تربيةً طيبة💜   هي الأكثر تأثيراً فيهم وإسهاماً في نجاحاتهم؛ لذلك يُعدّ دور المرأة من أكثر الأدوار الإنسانية تأثيراً في المجتمع.🌺  #قطوف  #تمكين_المرأة ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2021-01-29 18:00:00+00:00,29/01/2021
3122,تؤكد رؤية 2030 على ضرورة ضمان تمكين الفرص الاقتصادية للقوى العاملة النسائية 💜  وهذا بمثابة تشجيع رسميّ لكل امرأة  للنهضة بنفسها ومجتمعها.🌺  #قطوف #المرأة_في_2030 ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2021-01-31 15:00:02+00:00,31/01/2021
3123,مرحبًا بكم في مملكة تمكين المرأة! 💜 #جمعية_قطوف_للخدمات_الاجتماعية ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.7518,2021-02-01 18:00:00+00:00,01/02/2021
3124,إنّ تحليل الواقع يظهر حقيقة تمكين المرأة💜  للمساهمة الاستراتيجية في تحقيق أهداف التنمية المستدامة للمملكة.  #قطوف 🌺 #المرأة_في_2030 ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.7151,2021-02-04 15:00:02+00:00,04/02/2021
3125,تعزيز جاهزية دُولنا لاقتصاد مستقبلي مشرق يتطلب نهجاً شمولياً لتمكين المرأة في جميع المجالات فالمرأة مصدر التطور لأي مجتمع💕 #قطوف  #تمكين ,Women empowerment,Favor,1,,F_Explicit,,No,0.8415,Positive,0.8467,2021-02-06 14:00:01+00:00,06/02/2021
3126,نحنُ نســـاءُ المستقبل 💜 #قطوف #تمكين_المرأة ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2021-02-16 15:00:00+00:00,16/02/2021
3128,تمكين المرأة هو من أهم خطوات التنمية في المملكة🇸🇦  #تمكين_المرأة #قطوف URL,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2022-01-10 13:19:11+00:00,10/01/2022
3129,تمكين المرأة  هو أخذ حقوقها المناسبة لها في حياتها الاجتماعية والمهنية والوطنية.  #تمكين_المرأة #المنصة_الوطنية URL,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,0.3924,2022-01-30 14:05:00+00:00,30/01/2022
3130,نفخر بإسهامنا في جهود تمكين المرأة السعودية وزيادة مشاركتها في التنمية عبر برامج ومبادرات متنوعة لخلق الوظائف وتعزيز المهارات المهنية والتهيئة للمراكز القيادية ورفع قدراتها في قطاع الأعمال والصناعة.  #اليوم_العالمي_للمرأة  مجموعة #مختار_المزين القابضة ,Women empowerment,Favor,1,,F_Explicit,,No,1,Positive,1,2021-03-08 12:02:09+00:00,08/03/2021
